latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-14.2432,-45.50785,343.7,1.06,1.03,2025-06-26,1208,T,93,6.1NRT,297.89,49.3,D
-14.24462,-45.4983,346.11,1.06,1.03,2025-06-26,1208,T,94,6.1NRT,297.64,54.22,D
-14.24604,-45.48877,309.79,1.05,1.03,2025-06-26,1208,T,40,6.1NRT,296.76,5.61,D
54.0139,110.4611,323.41,3.05,1.66,2025-06-26,0729,A,71,6.1NRT,295.78,58.92,D
54.01371,110.45686,323.19,3.05,1.66,2025-06-26,0729,A,60,6.1NRT,295.83,60.74,D
54.40229,112.00127,314.06,3.64,1.79,2025-06-26,0729,A,68,6.1NRT,280.95,70.6,D
54.39607,112.05334,307.93,3.66,1.79,2025-06-26,0729,A,30,6.1NRT,282.41,39.57,D
53.91233,87.28236,303.03,1.9,1.35,2025-06-26,0729,A,36,6.1NRT,288.33,10.28,D
57.56643,105.82922,315.33,2.02,1.39,2025-06-26,0729,A,54,6.1NRT,295.32,22.52,D
57.56894,105.82435,317.74,2.02,1.39,2025-06-26,0729,A,76,6.1NRT,295.59,30.7,D
55.40196,86.0296,303.91,1.91,1.35,2025-06-26,0731,A,32,6.1NRT,291.45,7.77,D
58.15465,78.89125,309.98,2.87,1.62,2025-06-26,0731,A,69,6.1NRT,288.61,40.83,D
58.14223,78.84959,305.2,2.88,1.62,2025-06-26,0731,A,57,6.1NRT,289.23,26.43,D
66.65244,80.45583,304.32,1.21,1.09,2025-06-26,0733,A,59,6.1NRT,286.28,8.09,D
66.66602,80.46812,300.2,1.2,1.09,2025-06-26,0733,A,24,6.1NRT,285.7,5.06,D
66.661,80.44429,303.34,1.21,1.09,2025-06-26,0733,A,56,6.1NRT,286.18,7.31,D
66.04688,76.99767,309.1,1.52,1.22,2025-06-26,0733,A,66,6.1NRT,283.33,20.28,D
37.37042,-113.43386,303.08,1.9,1.35,2025-06-26,1113,A,25,6.1NRT,285.53,17.88,N
37.36266,-113.45515,318.37,1.9,1.35,2025-06-26,1113,A,30,6.1NRT,288.25,42.68,N
37.35902,-113.43808,330.95,1.9,1.35,2025-06-26,1113,A,100,6.1NRT,288.25,78.88,N
37.36455,-113.44193,325.84,1.9,1.35,2025-06-26,1113,A,73,6.1NRT,289.01,63.16,N
37.35349,-113.44785,309.67,1.9,1.35,2025-06-26,1113,A,60,6.1NRT,285.44,28.39,N
32.42504,-116.10058,315.11,1.68,1.28,2025-06-26,1113,A,91,6.1NRT,286.84,35.45,N
14.64492,36.18142,337.12,1.03,1.02,2025-06-26,1214,A,61,6.1NRT,316.08,11.05,D
14.64362,36.17215,338.42,1.03,1.01,2025-06-26,1214,A,57,6.1NRT,317.1,13.69,D
14.89475,36.58343,338.78,1.07,1.03,2025-06-26,1214,A,78,6.1NRT,316.93,14.26,D
38.34746,27.22239,325.72,1.06,1.03,2025-06-26,1221,A,36,6.1NRT,315.46,7.62,D
14.89342,36.57385,338.13,1.06,1.03,2025-06-26,1214,A,77,6.1NRT,316.05,13.02,D
14.97006,33.1336,347.35,1.1,1.05,2025-06-26,1214,A,89,6.1NRT,325.23,28.76,D
38.52742,27.35652,330.85,1.04,1.02,2025-06-26,1221,A,66,6.1NRT,315.7,16.93,D
15.6259,36.3367,340.57,1.06,1.03,2025-06-26,1214,A,79,6.1NRT,320.31,17.19,D
38.91624,28.29687,335.34,1,1,2025-06-26,1221,A,78,6.1NRT,315.33,16.47,D
15.62002,35.45835,344.49,1.01,1,2025-06-26,1214,A,86,6.1NRT,325.81,19.12,D
40.24512,30.38422,338.17,1.07,1.03,2025-06-26,1221,A,85,6.1NRT,311.95,26.59,D
15.75185,36.17911,353.22,1.05,1.02,2025-06-26,1214,A,95,6.1NRT,322.81,41.6,D
39.9037,18.21777,331.94,2.91,1.63,2025-06-26,1221,A,83,6.1NRT,310.4,68.78,D
15.84183,36.10189,340.1,1.04,1.02,2025-06-26,1214,A,80,6.1NRT,323.62,13.54,D
39.90664,18.21243,330.14,2.91,1.63,2025-06-26,1221,A,81,6.1NRT,310.82,55.57,D
39.99649,18.21037,326.33,2.9,1.62,2025-06-26,1221,A,77,6.1NRT,311.24,36.75,D
15.94511,36.17636,339.39,1.05,1.02,2025-06-26,1214,A,79,6.1NRT,324.98,12.17,D
41.89954,26.92414,365.72,1.01,1.01,2025-06-26,1221,A,100,6.1NRT,312.9,89.13,D
17.02717,36.60619,348.52,1.11,1.05,2025-06-26,1214,A,90,6.1NRT,325.88,32,D
17.71275,38.15787,332.33,1.39,1.17,2025-06-26,1214,A,59,6.1NRT,311.84,17.6,D
41.90826,26.92167,332.76,1.01,1.01,2025-06-26,1221,A,80,6.1NRT,310.62,16.98,D
18.48813,37.60335,336.13,1.31,1.13,2025-06-26,1217,A,72,6.1NRT,316.49,19.8,D
41.99526,25.16834,324.45,1.11,1.05,2025-06-26,1221,A,72,6.1NRT,309.89,9.91,D
41.99306,25.15546,341.08,1.11,1.05,2025-06-26,1221,A,89,6.1NRT,311.11,36.91,D
25.59542,43.66056,332.9,4.57,1.96,2025-06-26,1217,A,62,6.1NRT,319.62,74.65,D
42.1543,24.79683,334.21,1.14,1.06,2025-06-26,1221,A,76,6.1NRT,313.38,20.37,D
25.36344,37.1206,331.7,1.51,1.21,2025-06-26,1217,A,49,6.1NRT,316.3,14.54,D
42.60873,26.99404,348.99,1.01,1,2025-06-26,1221,A,93,6.1NRT,312.46,43.28,D
42.61743,26.99162,345.88,1.01,1,2025-06-26,1221,A,91,6.1NRT,315.05,36.65,D
42.62973,27.01281,328.64,1.01,1,2025-06-26,1221,A,25,6.1NRT,310.56,10.4,D
42.62793,27.001,341.34,1.01,1,2025-06-26,1221,A,85,6.1NRT,314.73,27.49,D
42.62612,26.98919,337.92,1.01,1,2025-06-26,1221,A,64,6.1NRT,315.15,20.77,D
42.68182,-111.59248,302.71,1.79,1.31,2025-06-26,1108,A,51,6.1NRT,277.34,21.43,N
42.63662,26.99852,347.74,1.01,1,2025-06-26,1221,A,93,6.1NRT,316.55,39.38,D
42.63481,26.98668,345.64,1.01,1,2025-06-26,1221,A,91,6.1NRT,315.84,34.33,D
42.64349,26.98417,330.95,1.01,1,2025-06-26,1221,A,55,6.1NRT,312.9,12.16,D
41.02002,15.82939,325.21,3.73,1.81,2025-06-26,1221,A,61,6.1NRT,304.54,53.33,D
41.02891,15.8216,325.59,3.73,1.81,2025-06-26,1221,A,51,6.1NRT,304.37,56.42,D
41.0179,15.78063,326.52,3.75,1.81,2025-06-26,1221,A,64,6.1NRT,304.06,70.08,D
43.73586,25.87161,325.93,1.03,1.01,2025-06-26,1223,A,68,6.1NRT,307.24,12.66,D
45.2594,31.6668,312.29,1.36,1.16,2025-06-26,1223,A,53,6.1NRT,292.78,16.03,D
46.44316,32.83513,327.64,1.62,1.25,2025-06-26,1223,A,48,6.1NRT,309.26,21.19,D
46.45416,32.83313,337.42,1.62,1.25,2025-06-26,1223,A,84,6.1NRT,311.44,47.45,D
46.45236,32.8126,326.15,1.61,1.25,2025-06-26,1223,A,19,6.1NRT,309.9,16.53,D
46.46334,32.81054,328.56,1.61,1.25,2025-06-26,1223,A,67,6.1NRT,309.97,22.11,D
46.5578,33.11207,323.37,1.68,1.27,2025-06-26,1223,A,33,6.1NRT,308.02,14.19,D
46.57477,33.16728,341.11,1.69,1.28,2025-06-26,1223,A,88,6.1NRT,304.46,67.12,D
46.57295,33.1458,328.35,1.68,1.28,2025-06-26,1223,A,12,6.1NRT,306.67,24.61,D
46.58599,33.16527,350.78,1.69,1.28,2025-06-26,1223,A,94,6.1NRT,308.27,104.65,D
46.59722,33.16328,336.69,1.69,1.28,2025-06-26,1223,A,74,6.1NRT,309.76,48,D
46.59538,33.14182,343.53,1.68,1.28,2025-06-26,1223,A,90,6.1NRT,312.31,72.43,D
46.59353,33.12038,328.61,1.68,1.27,2025-06-26,1223,A,59,6.1NRT,310.91,22.09,D
46.60659,33.13981,331.2,1.68,1.28,2025-06-26,1223,A,52,6.1NRT,313.1,30,D
46.60473,33.11836,333.79,1.68,1.27,2025-06-26,1223,A,78,6.1NRT,313.02,35.43,D
46.61593,33.11634,335.25,1.68,1.27,2025-06-26,1223,A,73,6.1NRT,313.01,37.95,D
46.60332,32.34437,327.6,1.53,1.22,2025-06-26,1223,A,60,6.1NRT,310.9,16.33,D
46.61404,32.34227,339.07,1.53,1.22,2025-06-26,1223,A,86,6.1NRT,311.65,47.31,D
46.61223,32.32277,326.22,1.53,1.22,2025-06-26,1223,A,27,6.1NRT,310.33,13.16,D
46.7165,32.57779,356.3,1.58,1.24,2025-06-26,1223,A,98,6.1NRT,309.3,123,D
46.71468,32.55756,339.31,1.58,1.24,2025-06-26,1223,A,86,6.1NRT,308.92,55.55,D
46.72739,32.5758,324.17,1.58,1.24,2025-06-26,1223,A,65,6.1NRT,309.57,17.14,D
46.51245,30.4296,323.72,1.24,1.11,2025-06-26,1223,A,64,6.1NRT,309.59,11.64,D
46.94073,33.74709,324.68,1.83,1.33,2025-06-26,1223,A,70,6.1NRT,308.05,18.59,D
47.03931,31.89237,323.25,1.47,1.2,2025-06-26,1223,A,55,6.1NRT,307.88,14.71,D
47.41972,33.90243,322.25,1.9,1.35,2025-06-26,1223,A,70,6.1NRT,306.79,18.91,D
46.24372,24.18841,318.94,1.06,1.03,2025-06-26,1223,A,22,6.1NRT,303.34,8.24,D
47.50451,34.66901,318.43,2.09,1.41,2025-06-26,1223,A,0,6.1NRT,301.89,13.73,D
47.50264,34.64174,321.07,2.09,1.41,2025-06-26,1223,A,62,6.1NRT,304.48,21.18,D
47.84336,23.72941,313.36,1.05,1.02,2025-06-26,1223,A,37,6.1NRT,299.46,7.8,D
46.42395,16.58905,320.77,2.29,1.47,2025-06-26,1223,A,64,6.1NRT,303.65,27.52,D
46.4174,16.5614,320.73,2.3,1.47,2025-06-26,1223,A,64,6.1NRT,303.83,25.08,D
46.42265,16.58548,322.76,2.29,1.47,2025-06-26,1223,A,69,6.1NRT,303.55,34.62,D
46.41594,16.55791,318.89,2.3,1.47,2025-06-26,1223,A,58,6.1NRT,303.67,19.41,D
47.88118,17.67388,321.94,1.82,1.32,2025-06-26,1223,A,71,6.1NRT,302.5,23.18,D
48.11253,18.62847,323.24,1.61,1.25,2025-06-26,1223,A,72,6.1NRT,305.69,19.2,D
48.10823,18.60819,321.45,1.62,1.25,2025-06-26,1223,A,69,6.1NRT,307.13,15.62,D
-22.23804,43.70169,324.5,1,1,2025-06-26,1204,A,78,6.1NRT,300.84,16.71,D
-22.1582,43.98531,313.18,1.01,1.01,2025-06-26,1204,A,59,6.1NRT,301.6,5.98,D
-22.06201,44.55655,318.48,1.04,1.02,2025-06-26,1204,A,71,6.1NRT,302.29,10.97,D
-22.14833,43.74866,320.02,1.01,1,2025-06-26,1204,A,73,6.1NRT,299.04,11.21,D
-22.12055,43.7372,313.43,1.01,1,2025-06-26,1204,A,49,6.1NRT,300.63,5.84,D
-22.1043,43.7246,315.59,1.01,1,2025-06-26,1204,A,63,6.1NRT,302.8,6.7,D
-21.92647,44.77027,324.88,1.06,1.03,2025-06-26,1204,A,79,6.1NRT,302.88,16.69,D
-21.92803,44.76027,318.57,1.06,1.03,2025-06-26,1204,A,71,6.1NRT,304.08,9.69,D
-21.72359,45.47099,313.35,1.13,1.06,2025-06-26,1204,A,63,6.1NRT,303.02,6,D
-21.71429,45.46905,314.01,1.13,1.06,2025-06-26,1204,A,65,6.1NRT,303.02,6.54,D
-21.94123,43.83711,327.98,1.01,1,2025-06-26,1204,A,81,6.1NRT,300.6,21.63,D
-22.95908,35.24698,312.37,2.8,1.6,2025-06-26,1204,A,64,6.1NRT,297.25,33.64,D
-21.60482,45.62936,315.3,1.16,1.07,2025-06-26,1204,A,68,6.1NRT,301.05,10.28,D
-21.6804,44.87343,314.42,1.08,1.04,2025-06-26,1204,A,63,6.1NRT,303.28,6.58,D
-21.68197,44.86337,324.31,1.07,1.03,2025-06-26,1204,A,78,6.1NRT,304.05,16.9,D
-21.69756,44.76271,313.57,1.07,1.03,2025-06-26,1204,A,61,6.1NRT,303.46,5.78,D
-21.69471,44.72087,319.38,1.06,1.03,2025-06-26,1204,A,72,6.1NRT,303.23,11.4,D
-21.65908,44.59146,313.51,1.05,1.02,2025-06-26,1204,A,60,6.1NRT,303.13,5.6,D
-21.72258,44.18037,312.77,1.03,1.01,2025-06-26,1204,A,58,6.1NRT,302.32,5.07,D
-21.59121,44.78803,319.63,1.07,1.03,2025-06-26,1204,A,72,6.1NRT,302.78,11.78,D
-21.42894,45.75329,316.72,1.18,1.08,2025-06-26,1204,A,70,6.1NRT,300.97,11.82,D
-21.6238,44.51712,315.29,1.05,1.02,2025-06-26,1204,A,65,6.1NRT,301.17,7.68,D
-21.67607,44.17548,312.37,1.03,1.01,2025-06-26,1204,A,56,6.1NRT,300.94,4.9,D
-21.62849,44.36669,320.85,1.04,1.02,2025-06-26,1204,A,74,6.1NRT,302.58,12.91,D
-21.51006,44.88768,311.83,1.08,1.04,2025-06-26,1204,A,55,6.1NRT,301.64,4.71,D
-21.51814,44.72755,314.56,1.07,1.03,2025-06-26,1204,A,63,6.1NRT,303.29,6.64,D
-21.51968,44.71759,334.94,1.07,1.03,2025-06-26,1204,A,87,6.1NRT,304.4,31.24,D
-21.54152,44.39539,340.73,1.04,1.02,2025-06-26,1204,A,90,6.1NRT,303.44,39.34,D
-21.53255,44.39378,337.71,1.04,1.02,2025-06-26,1204,A,89,6.1NRT,305.14,33.83,D
-21.29908,45.7464,315.44,1.18,1.08,2025-06-26,1204,A,66,6.1NRT,303.77,8.25,D
-21.30086,45.73549,314.35,1.18,1.08,2025-06-26,1204,A,62,6.1NRT,303.48,6.78,D
-21.20833,46.17464,312.53,1.25,1.11,2025-06-26,1204,A,54,6.1NRT,301.03,7.38,D
-21.21026,46.16311,316.56,1.25,1.11,2025-06-26,1204,A,71,6.1NRT,301.54,11.83,D
-21.45179,44.49381,321.95,1.05,1.02,2025-06-26,1204,A,75,6.1NRT,303.4,14.01,D
-21.12356,45.99058,314.12,1.23,1.1,2025-06-26,1204,A,65,6.1NRT,302.26,8.48,D
-21.1254,45.97924,312.75,1.22,1.1,2025-06-26,1204,A,62,6.1NRT,301.93,7.06,D
-21.42822,43.92592,320.45,1.02,1.01,2025-06-26,1204,A,74,6.1NRT,300.94,12.46,D
-21.42368,43.89567,323.05,1.02,1.01,2025-06-26,1204,A,77,6.1NRT,300.97,15.91,D
-20.97668,46.38121,313.9,1.3,1.13,2025-06-26,1204,A,66,6.1NRT,301.49,8.32,D
-21.2453,44.39437,313.88,1.05,1.02,2025-06-26,1204,A,61,6.1NRT,302.47,6.92,D
-21.184,44.66874,325.41,1.07,1.03,2025-06-26,1204,A,79,6.1NRT,302.01,18.95,D
-21.17923,44.46766,318.51,1.05,1.02,2025-06-26,1204,A,70,6.1NRT,303.33,9.9,D
-20.81469,46.61813,314.41,1.35,1.15,2025-06-26,1204,A,67,6.1NRT,295.12,15.04,D
-20.88107,45.46712,315.2,1.16,1.07,2025-06-26,1204,A,67,6.1NRT,303.02,8.6,D
-20.80772,44.54028,315.76,1.07,1.03,2025-06-26,1204,A,57,6.1NRT,302.81,9,D
-20.29117,47.16497,309.77,1.49,1.21,2025-06-26,1204,A,57,6.1NRT,290.08,15.21,D
-20.71817,44.51755,324.41,1.07,1.03,2025-06-26,1204,A,73,6.1NRT,303.36,16.76,D
-20.62216,44.83245,317.74,1.1,1.04,2025-06-26,1204,A,69,6.1NRT,303.1,10.03,D
-20.61297,44.83078,314.56,1.1,1.04,2025-06-26,1204,A,61,6.1NRT,302.98,6.57,D
-20.43606,45.86322,316.6,1.23,1.1,2025-06-26,1204,A,69,6.1NRT,301.55,12.23,D
-20.28772,45.31575,313.99,1.16,1.07,2025-06-26,1204,A,62,6.1NRT,303.44,6.48,D
-20.32668,44.77187,323.74,1.1,1.04,2025-06-26,1204,A,76,6.1NRT,302.91,16.98,D
-20.08512,45.92894,320.09,1.26,1.11,2025-06-26,1204,A,75,6.1NRT,306.36,12.62,D
-20.26146,44.77474,336,1.1,1.05,2025-06-26,1204,A,87,6.1NRT,303.57,36.46,D
-20.2783,44.54845,318.71,1.08,1.04,2025-06-26,1204,A,69,6.1NRT,301.26,12.4,D
-20.27988,44.53841,319.46,1.08,1.04,2025-06-26,1204,A,70,6.1NRT,302.25,13.07,D
-20.28774,44.48835,313.82,1.07,1.03,2025-06-26,1204,A,57,6.1NRT,302.58,6.17,D
-20.26912,44.438,313.35,1.07,1.03,2025-06-26,1204,A,39,6.1NRT,301.08,7.55,D
-20.23989,44.56657,317.95,1.08,1.04,2025-06-26,1204,A,67,6.1NRT,301.36,11.9,D
-20.14235,45.06738,318.36,1.13,1.06,2025-06-26,1204,A,69,6.1NRT,305.65,9.89,D
-19.91999,46.18629,314.44,1.31,1.14,2025-06-26,1204,A,66,6.1NRT,301.52,9.17,D
-19.8769,46.37999,311.93,1.35,1.15,2025-06-26,1204,A,56,6.1NRT,299.39,7.78,D
-20.11422,44.94381,318.08,1.12,1.06,2025-06-26,1204,A,68,6.1NRT,306.24,9.2,D
-19.85674,46.19057,313.78,1.31,1.14,2025-06-26,1204,A,64,6.1NRT,302.09,9.48,D
-19.78804,46.29213,323.03,1.34,1.15,2025-06-26,1204,A,78,6.1NRT,300.4,23.96,D
-19.79016,46.27971,323.83,1.33,1.14,2025-06-26,1204,A,79,6.1NRT,300.55,24.51,D
-20.03362,44.80564,316.29,1.11,1.05,2025-06-26,1204,A,64,6.1NRT,305.45,8.4,D
-19.79036,46.28667,327.55,1.34,1.15,2025-06-26,1204,A,82,6.1NRT,301.53,29.64,D
-19.84268,45.84142,315.18,1.25,1.11,2025-06-26,1204,A,67,6.1NRT,303.69,7.96,D
-19.79617,46.06363,311.78,1.29,1.13,2025-06-26,1204,A,59,6.1NRT,301.05,7.27,D
-19.95144,44.92391,315.77,1.12,1.06,2025-06-26,1204,A,64,6.1NRT,305.75,7,D
-19.96642,44.65111,318.42,1.09,1.04,2025-06-26,1204,A,68,6.1NRT,303.07,12.11,D
-19.87236,45.07664,313.27,1.14,1.07,2025-06-26,1204,A,59,6.1NRT,302.56,6.48,D
-19.74274,45.69822,314.66,1.24,1.1,2025-06-26,1204,A,66,6.1NRT,304.06,6.81,D
-19.62059,45.94422,313.74,1.28,1.12,2025-06-26,1204,A,65,6.1NRT,301.94,9.42,D
-19.62445,45.92083,316.61,1.28,1.12,2025-06-26,1204,A,70,6.1NRT,301.22,12.38,D
-19.46657,46.31008,316.48,1.36,1.15,2025-06-26,1204,A,70,6.1NRT,300.24,14.42,D
-19.66224,45.11334,316.88,1.16,1.07,2025-06-26,1204,A,68,6.1NRT,304.72,7.87,D
-19.69926,44.88089,319.06,1.13,1.06,2025-06-26,1204,A,71,6.1NRT,305.58,10.47,D
-19.65625,45.09037,339.23,1.15,1.07,2025-06-26,1204,A,89,6.1NRT,305.54,40.8,D
-19.65794,45.07983,365.29,1.15,1.07,2025-06-26,1204,A,100,6.1NRT,307.84,114.17,D
-21.04579,34.13253,318.37,3.21,1.7,2025-06-26,1204,A,73,6.1NRT,299.16,63.73,D
-21.04867,34.10234,314.43,3.23,1.7,2025-06-26,1204,A,67,6.1NRT,299.47,45.25,D
-19.67636,44.84467,343.35,1.12,1.06,2025-06-26,1204,A,80,6.1NRT,305.76,48.06,D
-19.66541,44.8534,323.84,1.12,1.06,2025-06-26,1204,A,77,6.1NRT,304.73,15.99,D
-21.04737,34.12836,320,3.21,1.7,2025-06-26,1204,A,75,6.1NRT,299.16,66.31,D
-19.55157,45.23109,320.12,1.17,1.08,2025-06-26,1204,A,73,6.1NRT,302.73,13.34,D
-19.5533,45.22031,316.88,1.17,1.08,2025-06-26,1204,A,68,6.1NRT,303.77,8.87,D
-19.60158,44.85775,321.67,1.13,1.06,2025-06-26,1204,A,74,6.1NRT,304.38,14.42,D
-19.44229,45.71932,316.77,1.25,1.11,2025-06-26,1204,A,66,6.1NRT,302.12,11.64,D
-19.52314,45.22594,325.02,1.17,1.08,2025-06-26,1204,A,79,6.1NRT,302.22,19.77,D
-19.51998,44.9662,318.5,1.14,1.06,2025-06-26,1204,A,71,6.1NRT,303.81,11.76,D
-19.36292,45.75688,316.19,1.26,1.12,2025-06-26,1204,A,69,6.1NRT,301.54,11.97,D
-19.41849,45.41698,312.81,1.21,1.09,2025-06-26,1204,A,61,6.1NRT,302.09,6.13,D
-19.5302,44.72032,319.92,1.11,1.05,2025-06-26,1204,A,72,6.1NRT,305.52,12.29,D
-19.35315,45.75496,310.94,1.26,1.12,2025-06-26,1204,A,40,6.1NRT,300.92,5.99,D
-19.35466,45.62437,313.96,1.24,1.11,2025-06-26,1204,A,64,6.1NRT,301.45,9.14,D
-19.28443,45.6757,318.62,1.25,1.11,2025-06-26,1204,A,73,6.1NRT,300.19,16.34,D
-19.23545,45.58826,308.68,1.24,1.11,2025-06-26,1204,A,43,6.1NRT,298.33,4.95,D
-19.20762,45.51416,321.9,1.23,1.1,2025-06-26,1204,A,76,6.1NRT,302.15,17.79,D
-19.20946,45.50291,338.58,1.23,1.1,2025-06-26,1204,A,89,6.1NRT,302.72,46.53,D
-19.19791,45.51266,314.21,1.23,1.1,2025-06-26,1204,A,47,6.1NRT,300.61,8.21,D
-19.1998,45.50114,314.58,1.23,1.1,2025-06-26,1204,A,47,6.1NRT,301.92,8.21,D
-19.30356,44.74234,319.7,1.12,1.06,2025-06-26,1204,A,72,6.1NRT,303.42,13.44,D
-19.26259,44.966,327.93,1.15,1.07,2025-06-26,1204,A,65,6.1NRT,304.29,21.36,D
-19.25154,44.97485,323.05,1.15,1.07,2025-06-26,1204,A,53,6.1NRT,304.54,15.29,D
-19.2532,44.96432,331.6,1.15,1.07,2025-06-26,1204,A,84,6.1NRT,304.6,28.56,D
-19.25487,44.95378,323.1,1.15,1.07,2025-06-26,1204,A,58,6.1NRT,303.33,15.43,D
-19.19692,45.07464,311.38,1.17,1.07,2025-06-26,1204,A,36,6.1NRT,301.02,4.38,D
-19.21138,44.92418,323.85,1.15,1.07,2025-06-26,1204,A,78,6.1NRT,305.1,16.07,D
-19.21307,44.9136,327.28,1.14,1.07,2025-06-26,1204,A,81,6.1NRT,305.57,20.59,D
-19.20032,44.93304,324.66,1.15,1.07,2025-06-26,1204,A,78,6.1NRT,305.5,17.14,D
-19.09109,45.27504,320.94,1.2,1.09,2025-06-26,1204,A,75,6.1NRT,304.15,14.33,D
-19.1975,44.60502,324.61,1.11,1.05,2025-06-26,1204,A,68,6.1NRT,300.2,19.79,D
-19.11857,45.04263,313.17,1.16,1.07,2025-06-26,1204,A,61,6.1NRT,301.82,7.93,D
-19.0791,45.22745,316.21,1.19,1.09,2025-06-26,1204,A,68,6.1NRT,304.57,8.97,D
43.64876,44.21531,318.48,1.9,1.35,2025-06-26,1045,A,58,6.1NRT,304.12,18.35,D
-19.1899,44.35333,313.97,1.08,1.04,2025-06-26,1204,A,61,6.1NRT,299.43,8.71,D
43.64393,44.19322,319.75,1.91,1.35,2025-06-26,1045,A,62,6.1NRT,305.34,21.05,D
-19.19148,44.3433,312.61,1.08,1.04,2025-06-26,1204,A,57,6.1NRT,300.44,7.51,D
-19.02194,45.25675,315.38,1.2,1.09,2025-06-26,1204,A,67,6.1NRT,303.3,7.5,D
44.79122,46.65596,359.11,1.34,1.15,2025-06-26,1045,A,99,6.1NRT,317.66,96.14,D
-19.11833,44.58527,311.43,1.11,1.05,2025-06-26,1204,A,0,6.1NRT,298.78,6.37,D
44.78812,46.63992,353.65,1.34,1.15,2025-06-26,1045,A,96,6.1NRT,321.44,74.13,D
44.79792,46.63614,355.34,1.34,1.15,2025-06-26,1045,A,97,6.1NRT,319.21,81.93,D
-18.93801,44.83401,315.46,1.14,1.07,2025-06-26,1204,A,66,6.1NRT,301.63,8.56,D
48.34134,34.78762,331.1,4.22,1.9,2025-06-26,1047,A,86,6.1NRT,292.46,214.66,D
-18.8306,45.05172,314.5,1.17,1.08,2025-06-26,1204,A,65,6.1NRT,302.85,6.9,D
-18.82113,45.04999,315.82,1.17,1.08,2025-06-26,1204,A,67,6.1NRT,303.5,8.46,D
48.33088,34.79264,324.65,4.22,1.9,2025-06-26,1047,A,82,6.1NRT,292.68,152.18,D
-18.85391,44.84585,326.7,1.15,1.07,2025-06-26,1204,A,81,6.1NRT,303.63,21.97,D
-18.85561,44.83527,336.44,1.15,1.07,2025-06-26,1204,A,88,6.1NRT,305.2,37.13,D
-18.88165,44.55203,313.05,1.11,1.05,2025-06-26,1204,A,59,6.1NRT,301.58,6.32,D
-18.88978,44.50084,332.14,1.11,1.05,2025-06-26,1204,A,85,6.1NRT,301.88,29.44,D
-18.83088,44.80933,320.14,1.14,1.07,2025-06-26,1204,A,73,6.1NRT,305.12,11.72,D
-18.48065,46.86309,313.28,1.54,1.22,2025-06-26,1204,A,38,6.1NRT,296.39,13.97,D
-18.46759,46.87512,315.53,1.54,1.22,2025-06-26,1204,A,49,6.1NRT,297.26,17.39,D
-18.46994,46.86118,332.47,1.54,1.22,2025-06-26,1204,A,86,6.1NRT,297.93,52.02,D
-18.47234,46.84698,326.44,1.53,1.22,2025-06-26,1204,A,82,6.1NRT,296.08,37.47,D
-18.72173,45.1489,335.65,1.19,1.09,2025-06-26,1204,A,88,6.1NRT,304.46,38.69,D
-18.72349,45.13795,314.47,1.19,1.09,2025-06-26,1204,A,65,6.1NRT,302.99,7.7,D
-18.65663,45.30626,313.79,1.22,1.1,2025-06-26,1204,A,45,6.1NRT,302.97,7.3,D
-18.71452,44.86278,321.51,1.15,1.07,2025-06-26,1204,A,75,6.1NRT,302.04,16.76,D
-18.64255,44.94961,317.95,1.17,1.08,2025-06-26,1204,A,71,6.1NRT,303.66,11.86,D
-18.46416,45.84433,309.16,1.32,1.14,2025-06-26,1204,A,51,6.1NRT,299.14,6.34,D
-18.5838,45.10046,316.28,1.19,1.09,2025-06-26,1204,A,67,6.1NRT,303.44,8.9,D
-18.54461,45.16121,316.76,1.2,1.09,2025-06-26,1204,A,69,6.1NRT,305.28,8.74,D
-18.55625,45.02783,315.65,1.18,1.08,2025-06-26,1204,A,67,6.1NRT,303.85,8.48,D
-18.55801,45.01692,319.68,1.18,1.08,2025-06-26,1204,A,73,6.1NRT,303.73,13.04,D
-18.56263,44.80721,317.95,1.15,1.07,2025-06-26,1204,A,71,6.1NRT,303.75,11.26,D
-18.57756,44.5577,314.6,1.12,1.06,2025-06-26,1204,A,64,6.1NRT,300.94,7.98,D
-18.40485,45.3351,318.95,1.23,1.1,2025-06-26,1204,A,73,6.1NRT,298.92,14.8,D
-18.49642,44.76797,322.26,1.15,1.07,2025-06-26,1204,A,76,6.1NRT,302.12,17.89,D
-18.4981,44.75748,316.03,1.15,1.07,2025-06-26,1204,A,67,6.1NRT,300.9,10.97,D
-18.32246,45.26846,315.71,1.22,1.1,2025-06-26,1204,A,68,6.1NRT,302.98,10.02,D
-19.78594,34.06177,313.57,3.13,1.68,2025-06-26,1204,A,68,6.1NRT,299.62,40.57,D
-19.78885,34.03239,313.71,3.14,1.68,2025-06-26,1204,A,68,6.1NRT,299.78,40.82,D
-18.32673,45.12087,315.57,1.2,1.09,2025-06-26,1204,A,67,6.1NRT,302.82,7.91,D
-19.78645,34.05685,316.31,3.13,1.68,2025-06-26,1204,A,72,6.1NRT,299.7,48.53,D
-19.78956,34.02754,310.17,3.14,1.68,2025-06-26,1204,A,24,6.1NRT,299.7,22.71,D
-18.33662,44.91451,322.79,1.17,1.08,2025-06-26,1204,A,77,6.1NRT,303.97,16.76,D
-18.16804,45.07959,331.2,1.2,1.09,2025-06-26,1206,A,84,6.1NRT,304.5,30.19,D
